0,0,4.0,1356220800
0,1,4.0,1356393600
0,2,5.0,1361836800
0,3,5.0,1369008000
0,4,5.0,1369612800
0,5,4.0,1369958400
0,6,5.0,1372291200
0,7,5.0,1377820800
0,8,5.0,1378339200
0,9,5.0,1388102400
0,10,4.0,1393113600
0,11,5.0,1393113600
1,12,3.0,1365379200
1,13,4.0,1365379200
1,14,4.0,1365379200
1,15,3.0,1365379200
1,16,5.0,1365379200
1,17,5.0,1373846400
1,18,4.0,1374192000
1,19,3.0,1374192000
1,20,4.0,1374192000
1,21,4.0,1389312000
1,22,5.0,1389312000
1,23,5.0,1389312000
1,24,5.0,1389312000
1,25,4.0,1389312000
1,26,4.0,1389312000
1,27,5.0,1389312000
1,28,4.0,1389312000
1,29,4.0,1389571200
2,30,5.0,1357948800
2,31,5.0,1357948800
2,32,5.0,1357948800
2,33,5.0,1358467200
2,34,5.0,1358467200
2,35,5.0,1358467200
2,36,5.0,1367798400
2,37,5.0,1376870400
2,38,5.0,1376870400
2,39,5.0,1376870400
2,40,5.0,1376870400
2,41,5.0,1377734400
2,42,5.0,1383523200
2,43,5.0,1383523200
2,44,5.0,1385942400
2,45,5.0,1385942400
2,46,5.0,1398988800
3,47,5.0,1321315200
3,48,5.0,1325030400
3,49,5.0,1325030400
3,50,5.0,1325030400
3,51,1.0,1325030400
3,52,5.0,1325030400
3,53,1.0,1325116800
3,54,1.0,1327276800
3,55,5.0,1356480000
3,56,5.0,1356480000
3,57,2.0,1356480000
3,58,5.0,1356480000
3,59,2.0,1356480000
3,60,2.0,1356480000
3,61,3.0,1356480000
3,62,5.0,1356480000
3,63,3.0,1356480000
3,64,5.0,1356480000
3,65,5.0,1356480000
3,66,3.0,1356480000
3,67,4.0,1356480000
4,68,5.0,1393113600
4,69,5.0,1393113600
4,70,5.0,1393113600
4,71,5.0,1393113600
4,72,4.0,1397606400
4,73,4.0,1397606400
5,74,4.0,1231113600
5,75,3.0,1231113600
5,76,5.0,1231113600
5,77,5.0,1231113600
5,78,5.0,1293667200
5,79,5.0,1325203200
5,80,5.0,1325203200
5,81,5.0,1325462400
5,82,5.0,1347148800
5,83,5.0,1379548800
5,84,5.0,1381708800
5,85,5.0,1381795200
5,86,5.0,1381795200
5,87,4.0,1390089600
5,88,5.0,1390089600
5,89,5.0,1390953600
5,90,5.0,1391990400
5,91,3.0,1394841600
5,92,5.0,1401840000
5,93,5.0,1401840000
6,94,5.0,1083024000
6,95,5.0,1098403200
6,96,5.0,1098403200
6,97,5.0,1098403200
6,98,5.0,1098403200
6,99,4.0,1098403200
6,100,4.0,1098403200
6,101,5.0,1098403200
6,102,5.0,1098403200
6,103,5.0,1098403200
6,104,5.0,1098403200
6,105,5.0,1098403200
6,106,5.0,1099094400
6,107,5.0,1099440000
6,108,5.0,1111622400
6,109,5.0,1111708800
6,110,5.0,1111708800
6,111,5.0,1111708800
6,112,5.0,1111708800
6,113,5.0,1111708800
6,114,3.0,1111795200
6,115,5.0,1111795200
6,116,5.0,1113868800
6,117,4.0,1113868800
6,118,5.0,1113868800
6,119,5.0,1114128000
6,120,5.0,1121990400
6,121,5.0,1121990400
6,122,5.0,1122422400
6,123,5.0,1136160000
7,124,4.0,1328918400
7,125,5.0,1329004800
7,126,5.0,1329177600
7,127,5.0,1330732800
7,128,5.0,1337126400
7,129,5.0,1338595200
7,130,3.0,1338681600
7,131,5.0,1339286400
7,132,5.0,1339891200
7,133,5.0,1341446400
7,134,5.0,1343865600
8,135,5.0,1296777600
8,136,5.0,1296777600
8,137,5.0,1301011200
8,138,4.0,1302480000
8,139,5.0,1302480000
8,140,4.0,1305504000
8,141,5.0,1305504000
8,142,4.0,1305504000
8,143,5.0,1305504000
8,144,2.0,1305504000
8,145,5.0,1305504000
8,146,4.0,1305504000
8,147,5.0,1305504000
8,148,5.0,1305676800
8,149,3.0,1305676800
8,150,1.0,1307491200
8,151,4.0,1308614400
8,152,5.0,1308614400
8,153,5.0,1308614400
8,154,4.0,1315958400
8,155,4.0,1369008000
9,156,5.0,1225152000
9,157,5.0,1225238400
9,158,5.0,1225238400
9,159,5.0,1225411200
9,160,5.0,1225584000
9,161,5.0,1226966400
9,162,1.0,1239062400
9,163,5.0,1239148800
9,164,1.0,1290038400
9,165,5.0,1290902400
9,166,5.0,1290902400
9,167,1.0,1291507200
9,168,1.0,1292371200
9,169,2.0,1292889600
9,170,5.0,1294012800
9,171,5.0,1294012800
9,172,5.0,1328054400
9,173,3.0,1328486400
9,174,5.0,1332720000
9,175,2.0,1348358400
9,176,5.0,1348358400
9,177,5.0,1349568000
9,178,1.0,1362700800
9,179,5.0,1398643200
9,180,5.0,1398643200
10,181,3.0,1337299200
10,57,5.0,1337299200
10,182,4.0,1337299200
10,183,5.0,1337299200
10,184,4.0,1337299200
10,185,5.0,1338681600
10,186,5.0,1340323200
10,187,5.0,1342224000
10,188,5.0,1384905600
10,189,5.0,1384905600
10,190,1.0,1384905600
10,191,5.0,1385251200
